invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,day_name,month_name,year
8435,WALM089,Southlake,Home and lifestyle,$61,3,01-12-2020,11:56:00,Credit card,6,0.33,Tuesday,December,2020
8436,WALM082,Weslaco,Fashion accessories,$15,1,26-11-2020,16:12:00,Credit card,7,0.33,Thursday,November,2020
8437,WALM082,Weslaco,Home and lifestyle,$78,3,02-12-2023,06:09:00,Credit card,6,0.33,Saturday,December,2023
8438,WALM075,San Marcos,Fashion accessories,$64,2,20-12-2021,13:24:00,Credit card,7,0.33,Monday,December,2021
8439,WALM003,San Antonio,Home and lifestyle,$19,3,04-12-2022,10:00:00,Credit card,7,0.48,Sunday,December,2022
8440,WALM087,Waxahachie,Fashion accessories,$28,1,16-12-2022,07:53:00,Credit card,3,0.33,Friday,December,2022
8441,WALM054,Sherman,Home and lifestyle,$72,2,05-12-2021,15:04:00,Credit card,3,0.21,Sunday,December,2021
8442,WALM074,Weslaco,Fashion accessories,$50,2,29-12-2022,11:12:00,Credit card,5,0.33,Thursday,December,2022
8443,WALM082,Weslaco,Home and lifestyle,$18,1,16-11-2022,16:07:00,Credit card,4,0.33,Wednesday,November,2022
8444,WALM069,Rockwall,Fashion accessories,$29,2,18-11-2022,09:17:00,Credit card,7,0.33,Friday,November,2022
8445,WALM029,Round Rock,Home and lifestyle,$83,3,30-11-2022,08:34:00,Credit card,6,0.48,Wednesday,November,2022
8446,WALM038,Sugar Land,Fashion accessories,$35,2,14-11-2021,15:02:00,Credit card,5,0.48,Sunday,November,2021
8447,WALM056,Rowlett,Home and lifestyle,$25,3,03-11-2021,14:13:00,Credit card,3,0.33,Wednesday,November,2021
8448,WALM069,Rockwall,Fashion accessories,$26,1,17-11-2020,08:29:00,Credit card,6,0.33,Tuesday,November,2020
8449,WALM065,Texas City,Home and lifestyle,$55,2,25-11-2022,10:39:00,Credit card,3,0.33,Friday,November,2022
8450,WALM046,Temple,Fashion accessories,$26,2,03-12-2023,10:51:00,Credit card,3,0.48,Sunday,December,2023
8451,WALM058,Port Arthur,Home and lifestyle,$17,3,02-11-2022,14:06:00,Credit card,5,0.33,Wednesday,November,2022
8452,WALM030,Richardson,Fashion accessories,$16,3,19-11-2022,06:30:00,Credit card,4,0.48,Saturday,November,2022
8453,WALM030,Richardson,Home and lifestyle,$34,1,12-12-2023,07:50:00,Credit card,3,0.48,Tuesday,December,2023
8454,WALM065,Texas City,Fashion accessories,$33,3,03-11-2020,07:08:00,Credit card,5,0.33,Tuesday,November,2020
8455,WALM084,Schertz,Home and lifestyle,$34,3,01-11-2023,09:08:00,Credit card,6,0.33,Wednesday,November,2023
8456,WALM025,Waco,Fashion accessories,$85,3,10-11-2022,09:49:00,Credit card,4,0.48,Thursday,November,2022
8457,WALM050,Victoria,Home and lifestyle,$51,3,16-12-2020,13:07:00,Ewallet,6,0.48,Wednesday,December,2020
8458,WALM009,Plano,Fashion accessories,$57,1,28-12-2022,16:58:00,Credit card,5,0.48,Wednesday,December,2022
8459,WALM086,Rosenberg,Home and lifestyle,$40,2,21-12-2023,10:30:00,Credit card,5,0.33,Thursday,December,2023
8460,WALM089,Southlake,Fashion accessories,$25,3,22-11-2022,06:05:00,Credit card,4,0.33,Tuesday,November,2022
8461,WALM074,Weslaco,Home and lifestyle,$35,2,17-12-2021,06:55:00,Credit card,7,0.33,Friday,December,2021
8462,WALM050,Victoria,Fashion accessories,$16,3,25-12-2020,16:13:00,Ewallet,7,0.48,Friday,December,2020
8463,WALM089,Southlake,Home and lifestyle,$38,2,10-12-2023,15:59:00,Credit card,3,0.33,Sunday,December,2023
8464,WALM069,Rockwall,Fashion accessories,$64,2,10-12-2022,15:58:00,Credit card,5,0.33,Saturday,December,2022
8465,WALM050,Victoria,Home and lifestyle,$66,2,27-12-2021,14:20:00,Ewallet,6,0.48,Monday,December,2021
8466,WALM029,Round Rock,Fashion accessories,$26,2,23-12-2020,09:44:00,Credit card,5,0.48,Wednesday,December,2020
8467,WALM029,Round Rock,Home and lifestyle,$38,2,18-11-2023,15:32:00,Credit card,6,0.48,Saturday,November,2023
8468,WALM029,Round Rock,Fashion accessories,$19,2,03-12-2022,06:21:00,Credit card,7,0.48,Saturday,December,2022
8469,WALM084,Schertz,Home and lifestyle,$32,3,01-12-2020,16:48:00,Credit card,7,0.33,Tuesday,December,2020
8470,WALM056,Rowlett,Fashion accessories,$36,3,02-11-2021,15:22:00,Credit card,5,0.33,Tuesday,November,2021
8471,WALM089,Southlake,Home and lifestyle,$15,1,26-12-2020,13:32:00,Credit card,3,0.33,Saturday,December,2020
8472,WALM058,Port Arthur,Fashion accessories,$51,3,23-11-2021,08:53:00,Credit card,5,0.33,Tuesday,November,2021
8473,WALM050,Victoria,Home and lifestyle,$19,3,16-12-2022,14:09:00,Ewallet,3,0.48,Friday,December,2022
8474,WALM003,San Antonio,Fashion accessories,$31,3,14-11-2022,09:23:00,Credit card,3,0.48,Monday,November,2022
8475,WALM046,Temple,Home and lifestyle,$63,1,05-12-2020,13:45:00,Credit card,6,0.48,Saturday,December,2020
8476,WALM073,Seguin,Fashion accessories,$24,1,02-12-2021,16:02:00,Credit card,5,0.33,Thursday,December,2021
8477,WALM046,Temple,Home and lifestyle,$40,3,03-11-2022,15:00:00,Credit card,7,0.48,Thursday,November,2022
8478,WALM073,Seguin,Fashion accessories,$73,1,24-12-2022,11:09:00,Credit card,7,0.33,Saturday,December,2022
8479,WALM084,Schertz,Home and lifestyle,$47,2,11-11-2022,14:34:00,Credit card,6,0.33,Friday,November,2022
8480,WALM003,San Antonio,Fashion accessories,$65,1,25-12-2023,12:18:00,Credit card,4,0.48,Monday,December,2023
8481,WALM009,Plano,Home and lifestyle,$85,1,18-11-2022,10:58:00,Credit card,3,0.48,Friday,November,2022
8482,WALM046,Temple,Fashion accessories,$48,2,15-12-2020,15:23:00,Credit card,3,0.48,Tuesday,December,2020
8483,WALM099,Weatherford,Home and lifestyle,$56,1,22-12-2022,11:11:00,Credit card,5,0.18,Thursday,December,2022
8484,WALM056,Rowlett,Fashion accessories,$42,1,13-12-2023,06:07:00,Credit card,5,0.33,Wednesday,December,2023
8485,WALM074,Weslaco,Home and lifestyle,$38,1,08-11-2020,11:14:00,Credit card,6,0.33,Sunday,November,2020
8486,WALM054,Sherman,Fashion accessories,$28,3,23-12-2022,16:31:00,Credit card,4,0.21,Friday,December,2022
8487,WALM032,Tyler,Home and lifestyle,$63,1,13-12-2021,14:53:00,Credit card,7,0.48,Monday,December,2021
8488,WALM073,Seguin,Fashion accessories,$33,3,11-12-2020,13:46:00,Credit card,7,0.33,Friday,December,2020
8489,WALM099,Weatherford,Home and lifestyle,$57,1,08-12-2023,06:36:00,Credit card,5,0.18,Friday,December,2023
8490,WALM029,Round Rock,Fashion accessories,$69,1,19-11-2023,13:54:00,Credit card,5,0.48,Sunday,November,2023
8491,WALM074,Weslaco,Home and lifestyle,$42,1,05-12-2021,08:07:00,Credit card,3,0.33,Sunday,December,2021
8492,WALM025,Waco,Fashion accessories,$69,2,23-11-2020,07:08:00,Credit card,5,0.48,Monday,November,2020
8493,WALM058,Port Arthur,Home and lifestyle,$85,3,12-12-2021,08:15:00,Credit card,3,0.33,Sunday,December,2021
8494,WALM050,Victoria,Fashion accessories,$47,2,08-12-2022,09:46:00,Ewallet,7,0.48,Thursday,December,2022
8495,WALM056,Rowlett,Home and lifestyle,$73,1,13-11-2020,06:19:00,Credit card,4,0.33,Friday,November,2020
8496,WALM009,Plano,Fashion accessories,$31,1,05-11-2020,12:01:00,Credit card,5,0.48,Thursday,November,2020
8497,WALM069,Rockwall,Home and lifestyle,$29,3,18-12-2022,13:01:00,Credit card,5,0.33,Sunday,December,2022
8498,WALM055,Waxahachie,Fashion accessories,$80,3,24-11-2022,07:39:00,Credit card,4,0.33,Thursday,November,2022
8499,WALM038,Sugar Land,Home and lifestyle,$31,3,03-12-2021,07:36:00,Credit card,4,0.48,Friday,December,2021
8500,WALM058,Port Arthur,Fashion accessories,$66,3,05-12-2023,14:10:00,Credit card,5,0.33,Tuesday,December,2023
8501,WALM082,Weslaco,Home and lifestyle,$57,2,12-12-2023,09:44:00,Credit card,7,0.33,Tuesday,December,2023
8502,WALM084,Schertz,Fashion accessories,$23,1,25-12-2023,16:54:00,Credit card,7,0.33,Monday,December,2023
8503,WALM003,San Antonio,Home and lifestyle,$62,1,18-11-2020,14:55:00,Credit card,4,0.48,Wednesday,November,2020
8504,WALM087,Waxahachie,Fashion accessories,$46,1,12-12-2021,15:17:00,Credit card,7,0.33,Sunday,December,2021
8505,WALM099,Weatherford,Home and lifestyle,$55,2,21-11-2021,09:16:00,Credit card,7,0.18,Sunday,November,2021
8506,WALM029,Round Rock,Fashion accessories,$60,2,30-11-2022,16:03:00,Credit card,7,0.48,Wednesday,November,2022
8507,WALM038,Sugar Land,Home and lifestyle,$53,1,27-12-2020,07:05:00,Credit card,6,0.48,Sunday,December,2020
8508,WALM009,Plano,Fashion accessories,$39,2,25-12-2023,13:57:00,Credit card,6,0.48,Monday,December,2023
8509,WALM075,San Marcos,Home and lifestyle,$32,1,29-12-2023,09:16:00,Credit card,7,0.33,Friday,December,2023
8510,WALM050,Victoria,Fashion accessories,$71,3,26-12-2020,10:22:00,Ewallet,3,0.48,Saturday,December,2020
8511,WALM075,San Marcos,Home and lifestyle,$40,2,29-11-2023,15:26:00,Credit card,3,0.33,Wednesday,November,2023
8512,WALM050,Victoria,Fashion accessories,$20,2,27-11-2020,15:51:00,Ewallet,5,0.48,Friday,November,2020
8513,WALM086,Rosenberg,Home and lifestyle,$37,3,16-12-2020,08:00:00,Credit card,7,0.33,Wednesday,December,2020
8514,WALM058,Port Arthur,Fashion accessories,$81,2,01-12-2022,10:47:00,Credit card,4,0.33,Thursday,December,2022
8515,WALM056,Rowlett,Home and lifestyle,$49,3,15-12-2021,11:51:00,Credit card,3,0.33,Wednesday,December,2021
8516,WALM084,Schertz,Fashion accessories,$29,1,25-11-2022,10:46:00,Credit card,5,0.33,Friday,November,2022
8517,WALM058,Port Arthur,Home and lifestyle,$65,1,31-12-2021,07:58:00,Credit card,5,0.33,Friday,December,2021
8518,WALM030,Richardson,Fashion accessories,$80,3,22-11-2020,10:34:00,Credit card,5,0.48,Sunday,November,2020
8519,WALM029,Round Rock,Home and lifestyle,$45,1,06-11-2021,09:38:00,Credit card,7,0.48,Saturday,November,2021
8520,WALM058,Port Arthur,Fashion accessories,$15,3,25-11-2021,06:37:00,Credit card,4,0.33,Thursday,November,2021
8521,WALM029,Round Rock,Home and lifestyle,$35,2,03-11-2021,16:57:00,Credit card,4,0.48,Wednesday,November,2021
8522,WALM082,Weslaco,Fashion accessories,$25,3,02-12-2023,09:25:00,Credit card,3,0.33,Saturday,December,2023
8523,WALM009,Plano,Home and lifestyle,$51,2,22-12-2021,09:11:00,Credit card,5,0.48,Wednesday,December,2021
8524,WALM009,Plano,Fashion accessories,$83,1,30-11-2020,08:06:00,Credit card,3,0.48,Monday,November,2020
8525,WALM082,Weslaco,Home and lifestyle,$65,1,16-11-2022,16:48:00,Credit card,7,0.33,Wednesday,November,2022
8526,WALM084,Schertz,Fashion accessories,$16,3,22-11-2020,13:14:00,Credit card,6,0.33,Sunday,November,2020
8527,WALM035,San Angelo,Home and lifestyle,$18,1,19-11-2022,10:35:00,Credit card,7,0.48,Saturday,November,2022
8528,WALM086,Rosenberg,Fashion accessories,$39,2,01-11-2020,07:11:00,Credit card,4,0.33,Sunday,November,2020
8529,WALM032,Tyler,Home and lifestyle,$70,2,15-11-2021,13:58:00,Credit card,3,0.48,Monday,November,2021
8530,WALM009,Plano,Fashion accessories,$63,3,10-11-2023,10:38:00,Credit card,6,0.48,Friday,November,2023
8531,WALM032,Tyler,Home and lifestyle,$67,3,01-11-2022,09:31:00,Credit card,4,0.48,Tuesday,November,2022
8532,WALM038,Sugar Land,Fashion accessories,$35,3,04-12-2022,09:21:00,Credit card,6,0.48,Sunday,December,2022
8533,WALM029,Round Rock,Home and lifestyle,$50,1,18-11-2022,13:42:00,Credit card,4,0.48,Friday,November,2022
8534,WALM050,Victoria,Fashion accessories,$15,3,10-11-2020,11:22:00,Ewallet,7,0.48,Tuesday,November,2020
8535,WALM058,Port Arthur,Home and lifestyle,$30,1,06-12-2021,12:49:00,Credit card,5,0.33,Monday,December,2021
8536,WALM038,Sugar Land,Fashion accessories,$29,3,20-12-2023,16:12:00,Credit card,3,0.48,Wednesday,December,2023
8537,WALM025,Waco,Home and lifestyle,$60,3,10-12-2023,09:10:00,Credit card,6,0.48,Sunday,December,2023
8538,WALM054,Sherman,Fashion accessories,$29,1,17-12-2021,09:12:00,Credit card,6,0.21,Friday,December,2021
8539,WALM089,Southlake,Home and lifestyle,$19,3,19-12-2020,07:14:00,Credit card,5,0.33,Saturday,December,2020
8540,WALM003,San Antonio,Fashion accessories,$81,3,14-12-2021,16:20:00,Credit card,3,0.48,Tuesday,December,2021
8541,WALM025,Waco,Home and lifestyle,$71,1,29-12-2023,12:26:00,Credit card,3,0.48,Friday,December,2023
8542,WALM009,Plano,Fashion accessories,$65,1,24-11-2023,08:11:00,Credit card,5,0.48,Friday,November,2023
8543,WALM058,Port Arthur,Home and lifestyle,$66,3,20-12-2022,14:43:00,Credit card,6,0.33,Tuesday,December,2022
8544,WALM058,Port Arthur,Fashion accessories,$55,1,27-12-2020,13:39:00,Credit card,5,0.33,Sunday,December,2020
8545,WALM035,San Angelo,Home and lifestyle,$80,2,19-12-2021,10:04:00,Credit card,5,0.48,Sunday,December,2021
8546,WALM082,Weslaco,Fashion accessories,$69,2,26-11-2023,15:48:00,Credit card,4,0.33,Sunday,November,2023
8547,WALM029,Round Rock,Home and lifestyle,$60,2,27-12-2022,12:53:00,Credit card,5,0.48,Tuesday,December,2022
8548,WALM074,Weslaco,Fashion accessories,$46,1,15-11-2021,06:31:00,Credit card,6,0.33,Monday,November,2021
8549,WALM030,Richardson,Home and lifestyle,$66,3,08-12-2021,14:06:00,Credit card,7,0.48,Wednesday,December,2021
8550,WALM032,Tyler,Fashion accessories,$26,3,18-12-2023,08:11:00,Credit card,5,0.48,Monday,December,2023
8551,WALM050,Victoria,Home and lifestyle,$59,3,28-11-2020,07:21:00,Ewallet,6,0.48,Saturday,November,2020
8552,WALM074,Weslaco,Fashion accessories,$23,3,26-11-2023,15:14:00,Credit card,4,0.33,Sunday,November,2023
8553,WALM073,Seguin,Home and lifestyle,$46,3,08-11-2021,13:06:00,Credit card,7,0.33,Monday,November,2021
8554,WALM084,Schertz,Fashion accessories,$76,2,26-12-2021,08:35:00,Credit card,5,0.33,Sunday,December,2021
8555,WALM058,Port Arthur,Home and lifestyle,$29,2,21-12-2022,10:19:00,Credit card,4,0.33,Wednesday,December,2022
8556,WALM065,Texas City,Fashion accessories,$64,2,27-11-2023,11:35:00,Credit card,6,0.33,Monday,November,2023
8557,WALM075,San Marcos,Home and lifestyle,$53,3,10-11-2023,11:34:00,Credit card,5,0.33,Friday,November,2023
8558,WALM055,Waxahachie,Fashion accessories,$36,3,14-11-2020,10:20:00,Credit card,4,0.33,Saturday,November,2020
8559,WALM089,Southlake,Home and lifestyle,$50,1,04-12-2023,11:50:00,Credit card,5,0.33,Monday,December,2023
8560,WALM009,Plano,Fashion accessories,$71,2,01-11-2020,11:09:00,Credit card,7,0.48,Sunday,November,2020
8561,WALM074,Weslaco,Home and lifestyle,$85,1,30-12-2023,11:39:00,Credit card,6,0.33,Saturday,December,2023
8562,WALM009,Plano,Fashion accessories,$54,2,19-12-2023,13:35:00,Credit card,5,0.48,Tuesday,December,2023
8563,WALM050,Victoria,Home and lifestyle,$32,3,25-11-2021,08:01:00,Ewallet,6,0.48,Thursday,November,2021
8564,WALM084,Schertz,Fashion accessories,$55,1,17-11-2021,15:56:00,Cash,5,0.33,Wednesday,November,2021
8565,WALM029,Round Rock,Home and lifestyle,$43,3,29-11-2020,12:33:00,Cash,6,0.48,Sunday,November,2020
8566,WALM046,Temple,Fashion accessories,$77,2,11-12-2020,08:08:00,Cash,5,0.48,Friday,December,2020
8567,WALM073,Seguin,Home and lifestyle,$45,2,30-11-2021,09:24:00,Cash,6,0.33,Tuesday,November,2021
8568,WALM089,Southlake,Fashion accessories,$80,3,12-11-2023,13:17:00,Cash,7,0.33,Sunday,November,2023
8569,WALM082,Weslaco,Home and lifestyle,$57,1,07-11-2020,06:38:00,Cash,6,0.33,Saturday,November,2020
8570,WALM075,San Marcos,Fashion accessories,$50,3,20-12-2022,06:22:00,Cash,5,0.33,Tuesday,December,2022
8571,WALM054,Sherman,Home and lifestyle,$76,2,18-12-2022,10:43:00,Cash,5,0.21,Sunday,December,2022
8572,WALM050,Victoria,Fashion accessories,$23,2,14-11-2021,11:22:00,Ewallet,7,0.48,Sunday,November,2021
8573,WALM025,Waco,Home and lifestyle,$63,1,29-12-2023,12:53:00,Cash,5,0.48,Friday,December,2023
8574,WALM074,Weslaco,Fashion accessories,$73,2,18-11-2021,12:17:00,Cash,4,0.33,Thursday,November,2021
8575,WALM029,Round Rock,Home and lifestyle,$55,3,28-11-2022,16:42:00,Cash,4,0.48,Monday,November,2022
8576,WALM089,Southlake,Fashion accessories,$37,3,05-12-2020,16:03:00,Cash,7,0.33,Saturday,December,2020
8577,WALM030,Richardson,Home and lifestyle,$69,3,01-12-2021,06:35:00,Cash,5,0.48,Wednesday,December,2021
8578,WALM089,Southlake,Fashion accessories,$64,2,13-11-2020,07:15:00,Cash,3,0.33,Friday,November,2020
8579,WALM086,Rosenberg,Home and lifestyle,$65,1,25-11-2021,10:39:00,Cash,5,0.33,Thursday,November,2021
8580,WALM035,San Angelo,Fashion accessories,$46,3,23-12-2022,14:32:00,Cash,3,0.48,Friday,December,2022
8581,WALM055,Waxahachie,Home and lifestyle,$17,1,16-11-2023,08:16:00,Cash,7,0.33,Thursday,November,2023
8582,WALM025,Waco,Fashion accessories,$80,3,09-12-2020,06:57:00,Cash,3,0.48,Wednesday,December,2020
8583,WALM065,Texas City,Home and lifestyle,$18,3,04-11-2021,12:46:00,Cash,6,0.33,Thursday,November,2021
8584,WALM082,Weslaco,Fashion accessories,$59,2,17-11-2022,12:39:00,Cash,5,0.33,Thursday,November,2022
8585,WALM032,Tyler,Home and lifestyle,$74,2,06-12-2023,06:50:00,Cash,5,0.48,Wednesday,December,2023
8586,WALM029,Round Rock,Fashion accessories,$85,3,06-12-2020,09:39:00,Cash,4,0.48,Sunday,December,2020
8587,WALM046,Temple,Home and lifestyle,$46,1,09-11-2023,07:22:00,Cash,6,0.48,Thursday,November,2023
8588,WALM099,Weatherford,Fashion accessories,$28,3,19-12-2021,06:08:00,Cash,6,0.18,Sunday,December,2021
8589,WALM086,Rosenberg,Home and lifestyle,$37,3,21-11-2022,13:08:00,Cash,4,0.33,Monday,November,2022
8590,WALM084,Schertz,Fashion accessories,$17,3,08-12-2022,07:01:00,Cash,3,0.33,Thursday,December,2022
8591,WALM032,Tyler,Home and lifestyle,$22,3,18-11-2021,11:58:00,Cash,5,0.48,Thursday,November,2021
8592,WALM082,Weslaco,Fashion accessories,$53,3,11-12-2022,12:20:00,Cash,7,0.33,Sunday,December,2022
8593,WALM075,San Marcos,Home and lifestyle,$43,3,06-12-2021,09:48:00,Cash,3,0.33,Monday,December,2021
8594,WALM032,Tyler,Fashion accessories,$65,1,20-12-2020,11:28:00,Cash,4,0.48,Sunday,December,2020
8595,WALM058,Port Arthur,Home and lifestyle,$60,2,26-11-2022,15:23:00,Cash,3,0.33,Saturday,November,2022
8596,WALM058,Port Arthur,Fashion accessories,$61,1,14-11-2020,08:58:00,Cash,4,0.33,Saturday,November,2020
8597,WALM082,Weslaco,Home and lifestyle,$71,2,01-12-2022,15:52:00,Cash,4,0.33,Thursday,December,2022
8598,WALM030,Richardson,Fashion accessories,$78,1,09-12-2022,08:14:00,Cash,3,0.48,Friday,December,2022
8599,WALM073,Seguin,Home and lifestyle,$21,3,18-12-2020,09:01:00,Cash,7,0.33,Friday,December,2020
8600,WALM084,Schertz,Fashion accessories,$84,1,05-12-2023,07:48:00,Cash,3,0.33,Tuesday,December,2023
8601,WALM082,Weslaco,Home and lifestyle,$79,2,30-12-2022,06:21:00,Cash,5,0.33,Friday,December,2022
8602,WALM029,Round Rock,Fashion accessories,$62,3,12-11-2023,13:25:00,Cash,3,0.48,Sunday,November,2023
8603,WALM038,Sugar Land,Home and lifestyle,$48,2,11-12-2022,10:54:00,Cash,6,0.48,Sunday,December,2022
8604,WALM003,San Antonio,Fashion accessories,$38,3,31-12-2020,06:20:00,Cash,4,0.48,Thursday,December,2020
8605,WALM099,Weatherford,Home and lifestyle,$45,3,16-12-2023,16:31:00,Cash,3,0.18,Saturday,December,2023
8606,WALM073,Seguin,Fashion accessories,$56,1,25-11-2020,10:49:00,Cash,7,0.33,Wednesday,November,2020
8607,WALM099,Weatherford,Home and lifestyle,$58,1,04-12-2020,12:47:00,Cash,5,0.18,Friday,December,2020
8608,WALM030,Richardson,Fashion accessories,$69,2,23-11-2021,14:20:00,Cash,6,0.48,Tuesday,November,2021
8609,WALM073,Seguin,Home and lifestyle,$34,3,23-11-2021,11:35:00,Cash,7,0.33,Tuesday,November,2021
8610,WALM029,Round Rock,Fashion accessories,$65,1,16-11-2021,12:13:00,Cash,6,0.48,Tuesday,November,2021
8611,WALM069,Rockwall,Home and lifestyle,$80,2,08-12-2020,11:00:00,Cash,4,0.33,Tuesday,December,2020
8612,WALM086,Rosenberg,Fashion accessories,$31,3,26-12-2021,09:25:00,Cash,3,0.33,Sunday,December,2021
8613,WALM075,San Marcos,Home and lifestyle,$63,3,02-11-2021,06:10:00,Cash,7,0.33,Tuesday,November,2021
8614,WALM056,Rowlett,Fashion accessories,$69,3,31-12-2022,10:11:00,Cash,7,0.33,Saturday,December,2022
8615,WALM074,Weslaco,Home and lifestyle,$83,1,31-12-2020,08:58:00,Cash,4,0.33,Thursday,December,2020
8616,WALM038,Sugar Land,Fashion accessories,$48,3,06-12-2020,07:08:00,Cash,3,0.48,Sunday,December,2020
8617,WALM099,Weatherford,Home and lifestyle,$69,1,20-11-2022,07:37:00,Cash,7,0.18,Sunday,November,2022
8618,WALM089,Southlake,Fashion accessories,$41,3,22-11-2021,09:09:00,Cash,6,0.33,Monday,November,2021
8619,WALM030,Richardson,Home and lifestyle,$70,1,17-12-2020,08:36:00,Cash,5,0.48,Thursday,December,2020
8620,WALM050,Victoria,Fashion accessories,$68,3,13-12-2023,11:08:00,Ewallet,6,0.48,Wednesday,December,2023
8621,WALM038,Sugar Land,Home and lifestyle,$38,2,18-11-2022,11:14:00,Cash,5,0.48,Friday,November,2022
8622,WALM032,Tyler,Fashion accessories,$85,1,06-11-2023,16:34:00,Cash,4,0.48,Monday,November,2023
8623,WALM038,Sugar Land,Home and lifestyle,$66,2,22-11-2021,13:54:00,Cash,5,0.48,Monday,November,2021
8624,WALM050,Victoria,Fashion accessories,$18,1,15-12-2022,15:14:00,Ewallet,7,0.48,Thursday,December,2022
8625,WALM058,Port Arthur,Home and lifestyle,$57,2,07-11-2021,06:57:00,Cash,5,0.33,Sunday,November,2021
8626,WALM032,Tyler,Fashion accessories,$78,3,01-12-2023,09:23:00,Cash,4,0.48,Friday,December,2023
8627,WALM050,Victoria,Home and lifestyle,$31,2,27-11-2023,07:33:00,Ewallet,3,0.48,Monday,November,2023
8628,WALM089,Southlake,Fashion accessories,$40,3,13-11-2020,16:34:00,Cash,5,0.33,Friday,November,2020
8629,WALM029,Round Rock,Home and lifestyle,$38,3,17-12-2023,07:49:00,Cash,5,0.48,Sunday,December,2023
8630,WALM084,Schertz,Fashion accessories,$56,3,06-11-2022,11:14:00,Cash,3,0.33,Sunday,November,2022
8631,WALM089,Southlake,Home and lifestyle,$25,2,27-11-2020,10:12:00,Cash,4,0.33,Friday,November,2020
8632,WALM055,Waxahachie,Fashion accessories,$38,3,09-11-2022,11:03:00,Cash,6,0.33,Wednesday,November,2022
8633,WALM003,San Antonio,Home and lifestyle,$50,3,17-11-2023,16:50:00,Cash,5,0.48,Friday,November,2023
8634,WALM065,Texas City,Fashion accessories,$36,1,02-12-2022,12:50:00,Cash,7,0.33,Friday,December,2022
8635,WALM069,Rockwall,Home and lifestyle,$33,1,26-12-2023,12:19:00,Cash,3,0.33,Tuesday,December,2023
8636,WALM038,Sugar Land,Fashion accessories,$15,1,26-12-2023,08:09:00,Cash,7,0.48,Tuesday,December,2023
8637,WALM084,Schertz,Home and lifestyle,$37,1,12-11-2021,06:02:00,Cash,3,0.33,Friday,November,2021
8638,WALM046,Temple,Fashion accessories,$63,3,08-11-2023,06:59:00,Cash,3,0.48,Wednesday,November,2023
8639,WALM025,Waco,Home and lifestyle,$81,1,24-11-2022,09:51:00,Cash,4,0.48,Thursday,November,2022
8640,WALM074,Weslaco,Fashion accessories,$40,3,24-11-2021,13:34:00,Cash,5,0.33,Wednesday,November,2021
8641,WALM056,Rowlett,Home and lifestyle,$58,3,03-12-2022,07:48:00,Cash,5,0.33,Saturday,December,2022
8642,WALM055,Waxahachie,Fashion accessories,$23,2,07-11-2021,14:36:00,Cash,4,0.33,Sunday,November,2021
8643,WALM099,Weatherford,Home and lifestyle,$41,2,09-12-2023,16:23:00,Cash,3,0.18,Saturday,December,2023
8644,WALM046,Temple,Fashion accessories,$83,3,23-11-2020,07:23:00,Cash,6,0.48,Monday,November,2020
8645,WALM082,Weslaco,Home and lifestyle,$30,2,19-12-2023,13:38:00,Cash,5,0.33,Tuesday,December,2023
8646,WALM038,Sugar Land,Fashion accessories,$26,1,09-12-2022,11:10:00,Cash,4,0.48,Friday,December,2022
8647,WALM074,Weslaco,Home and lifestyle,$83,3,14-12-2020,06:21:00,Cash,5,0.33,Monday,December,2020
8648,WALM035,San Angelo,Fashion accessories,$30,2,28-11-2020,15:07:00,Cash,6,0.48,Saturday,November,2020
8649,WALM065,Texas City,Home and lifestyle,$80,1,03-12-2021,12:20:00,Cash,3,0.33,Friday,December,2021
8650,WALM086,Rosenberg,Fashion accessories,$48,1,25-12-2021,13:35:00,Cash,7,0.33,Saturday,December,2021
8651,WALM038,Sugar Land,Home and lifestyle,$70,1,10-12-2022,16:58:00,Cash,6,0.48,Saturday,December,2022
8652,WALM087,Waxahachie,Fashion accessories,$29,1,24-11-2022,11:22:00,Cash,7,0.33,Thursday,November,2022
8653,WALM050,Victoria,Home and lifestyle,$39,3,18-11-2023,10:29:00,Ewallet,3,0.48,Saturday,November,2023
8654,WALM035,San Angelo,Fashion accessories,$32,3,05-12-2021,06:38:00,Cash,6,0.48,Sunday,December,2021
8655,WALM056,Rowlett,Home and lifestyle,$72,2,16-12-2022,10:21:00,Cash,7,0.33,Friday,December,2022
8656,WALM029,Round Rock,Fashion accessories,$18,2,25-12-2023,15:36:00,Cash,5,0.48,Monday,December,2023
8657,WALM009,Plano,Home and lifestyle,$41,2,11-12-2020,06:07:00,Cash,4,0.48,Friday,December,2020
8658,WALM025,Waco,Fashion accessories,$36,3,25-12-2021,16:15:00,Cash,7,0.48,Saturday,December,2021
8659,WALM099,Weatherford,Home and lifestyle,$18,1,01-12-2020,13:00:00,Cash,7,0.18,Tuesday,December,2020
8660,WALM074,Weslaco,Fashion accessories,$24,2,11-11-2022,06:20:00,Cash,4,0.33,Friday,November,2022
8661,WALM073,Seguin,Home and lifestyle,$64,3,23-12-2023,11:55:00,Cash,5,0.33,Saturday,December,2023
8662,WALM046,Temple,Fashion accessories,$59,3,17-11-2020,06:45:00,Cash,5,0.48,Tuesday,November,2020
8663,WALM030,Richardson,Home and lifestyle,$48,2,09-12-2022,12:57:00,Cash,5,0.48,Friday,December,2022
